a_alias	b_alias
BNIP3	RHEB
ILK	SF3A1
REST	HDAC2
STAT5A	HDAC1
PCNA	ELP3
ITCH	NEDD4
TRAF6	EZR
KPNA6	IRF9
CTSB	CCL20
SIN3A	MBD3L1
STUB1	SOD1
ST13	BAG1
SRPK1	SRRM1
DCAF6	SCHIP1
SMPD3	VOPP1
AMFR	SVIP
NOV	GJA1
PSMA6	RIPK2
SET	ARHGDIA
PTPRG	INSR
MDC1	ANAPC1
HNRNPDL	HGS
EIF1B	RPS26
CCL2	CCL13
KIF5A	RXRB
EPB41L2	YWHAB
DMWD	CDC37
RPS14	RELB
RNF219	BRF2
MORF4L2	SRCAP
CRKL	USP7
USP32	YWHAB
IRAK2	IL1RAP
EIF3H	MCC
IL7R	CAPNS1
SF3B3	DEGS1
DSP	CSTA
MPPED2	NR2F1
KCNJ16	KCNJ15
HIST1H3J	DDB1
NOS1AP	PTPRN
IKBKG	JUN
CACNB1	CACNA1C
CRMP1	SMPD3
PIK3R1	CASP8
SMC1A	NEK6
IDH3B	PHLDA3
MCM7	BRF2
SNX3	IKBKE
TFF1	GKN2
LGALS7B	WIPI1
TNFRSF14	AIFM1
CNOT7	CNOT2
ELANE	GZMB
PRPF19	LYAR
RIF1	TGIF1
UBE2O	BAP1
EP300	SRCAP
RANBP9	UBE2Z
RPL23	AGO4
SYT5	SYT3
USP9X	TSC22D1
ITGB3	COL1A2
RALGAPB	RALGAPA2
ARHGEF11	FYN
SFN	SAMD4A
EIF1B	PFDN4
TNIK	HNRNPA3
AR	ETS1
VTA1	CHMP2A
DLG1	MAPK12
CAV1	ACVRL1
CHMP3	USP54
CCNB2	TSPYL2
NFKBIB	CCDC28A
C20orf24	MPC2
PSMA3	TNFRSF14
VAMP8	STX3
ME2	WNK1
ITGB3	RABGAP1
PRKAA2	MAP3K6
KBTBD7	ZNF24
TBK1	IKBKB
CFTR	HDAC6
ELL3	MLLT3
MTF2	VOPP1
GCM1	UBE2I
USPL1	KRT85
TXNRD2	GTF2H1
BARD1	UBE2D2
RCN2	YWHAE
ARF6	IPO11
USP12	PHLPP2
MDC1	CENPC
SRP14	MYC
ATXN1	UBE2E1
IL2	MSN
RPS3A	MCC
FYCO1	CCAR1
ARID4A	DEDD
POLR2C	RIF1
TRIM28	SKI
FYN	CDC27
TAOK1	MARK2
TEC	PIP4K2A
C11orf58	MCC
CCR10	NCK1
USP8	CHMP5
REC8	SMC3
MYC	SORBS1
EP300	BCL3
VOPP1	GLYAT
TMA16	MCC
IKBKE	COPS2
TRIM21	IRF8
MED26	MED10
PGRMC1	VHL
PRLR	GHR
LMO3	CEP170P1
HNRNPM	SGK1
MEPE	FYN
FGFR1	GZMB
GAPDH	NUDT2
PPP2R2B	CDCA4
REN	PCSK1
NR0B2	SIN3A
PDCD10	STRIP1
PNRC2	DDX6
NDN	NCL
SENP8	RPL11
MCM4	USP7
RHOG	VAV1
TSG101	NDUFA13
IL7R	FGG
MLST8	CHUK
FOXO3	USP7
MOB1A	SGK1
SIN3A	TBP
HDAC2	MBTPS1
MMP3	SPOCK1
PHB2	IKBKE
BANF1	SNRPD3
PPP1R13L	TP73
TNIK	MYL12A
ETFA	ELF3
CCNE1	CDT1
CFLAR	EPPK1
SIPA1	BRD4
EIF2S1	PRKCA
HDAC1	CEBPD
MAP4	NCK1
NFKBIE	VCP
RPS5	AGO4
RRAS	PLCG1
IL33	CASP3
NCK1	PAX3
BORA	CUL1
SLC9A7	SCAMP5
TSPAN6	RIF1
UGGT2	BABAM1
RPL38	TSC22D1
GPR37L1	PRCP
HDAC2	GLI1
EIF1B	NAA50
CTNNBL1	KPNA1
CDKN1A	JUN
SNRPN	LSM4
FGF7	COL1A1
FADD	ARHGDIA
RRM2B	NBN
SMAD2	RSF1
PSMC2	RNF185
CAPNS1	MEPCE
SDHB	SPNS1
VHL	EZR
ZZZ3	PCBD2
POLR2D	ZSCAN1
COL4A1	NID2
NXF2B	MAP1B
TRIM25	STK38
PSMD4	UBQLN4
MAPK8	MYT1
SELENBP1	RIF1
STAMBPL1	UBE2N
BUB1B	HDAC2
SNRPN	HTATSF1
LGALS3	CSPG4
SUMO1	ZBTB16
TRIM21	NCOA1
HNRNPF	POLR2A
NASP	IKBKE
GNPDA1	MCC
SET	MDM2
KAT2A	GATA2
HABP4	SMN2
IL7R	HSPA5
DMAP1	H2AFX
EP300	GTF3C1
GAB1	RASA1
FBL	CFLAR
TRIM55	CCAR1
SYK	CEACAM3
UPF3B	MAGOH
HDAC1	HSPD1
LZTR1	ZNF490
ACTA1	ADSS
USP39	GAR1
FYCO1	SEC24B
USP7	UBB
CHD1L	CBX1
MED4	PCBD2
YWHAQ	CRTC2
DCAF16	DDB1
NPBWR2	NPB
RPS3A	HGS
PLSCR3	PDCD6
TUBA4A	MAP1LC3A
STRAP	MAP1B
PIK3R1	PRKCZ
KPNB1	MLH1
STRAP	EIF1B
SKIV2L2	YWHAG
HSPA8	UBB
SYK	CD72
XPO5	TSC22D1
APRT	MCC
MEDAG	TRAF6
POLR3A	RPAP2
VDAC1	FSCN1
CBLB	ASAP2
SRP14	VHL
COPS6	DDB1
NCOA2	NCOA1
PSMD4	TCEB1
UCHL1	VHL
PI3	KRT1
YWHAG	CBL
SLC4A1AP	ZNF24
SRC	ANKRD11
HOXC9	PCGF2
SRRM2	MAGEB2
COPS6	CLPB
VIMP	SVIP
SRSF2	DEK
FOS	MAP1B
TBP	SETD7
WRN	DHX9
CDK5RAP3	RPL36
PSME3	EPB41
BARD1	MSH3
HDAC4	REST
EIF1B	EEF1D
RERE	HDAC2
COPS6	COPS7A
UBE2D3	PRKAB1
SF3B3	SRRM1
KDR	BMX
PLCB3	TRPM7
PCBD2	TGIF2LY
PRKAB1	EIF3M
HSD17B3	MLH1
CCT8	STRN
HDAC2	SIN3B
SRC	P2RY2
COPS5	CPSF1
GNS	NCK1
CPSF3	CSTF2
PSPH	MOB1A
PLCB3	FOXE1
PRAF2	PLIN3
MYSM1	HIST3H2BB
SPI1	IRF1
GABRR1	MAP1B
TLR4	EGFR
DEFB1	MMP7
SRRM2	PSMC1
PCBD1	TIMELESS
MAP3K10	DNM1
BRF2	SURF4
BAP1	CBX1
RGS13	GNAQ
STXBP4	STX4
SFXN1	PHLDA3
IRF3	XPO1
EPHB6	HDHD2
UBA5	CBR1
SUB1	SP1
PSORS1C2	EVPL
DNAJB1	ATG2A
EP300	CCNT1
RUVBL1	INO80
NCOA7	MAP1LC3C
AARS	ETS1
TRMT2A	DMWD
ELK3	NCK1
DLGAP1	PIK3R1
CAV1	POU3F3
GOLGA4	BIRC6
MED14	FYN
TAF1D	TAF1A
MED14	MED6
JAK3	STAT5B
CCNE1	E2F4
IRF9	IRF1
RPAP2	RFC4
MED14	OBFC1
MKX	HDAC1
FYN	CCKBR
UBE2D1	BRIX1
GNAQ	PIK3R1
ACTG1	RIPK1
RANBP9	PLXNA4
BRPF3	PIK3R1
MYL12A	PRKAB1
KIF5C	HES4
IGF2R	EEA1
HAT1	ASF1B
VHL	RANBP1
RAB11A	FTSJ1
PAFAH1B1	CENPF
COPE	TSG101
EP300	TCL1A
PSMB5	FTSJ1
MYL3	IL7R
KDM5B	CACNA1H
SRRM2	CDK12
BANF1	SMARCE1
KPNB1	SMAD4
TNFRSF10D	XPO5
MED17	BRD4
EIF6	ACP1
PFAS	BCAR3
USP3	EIF3D
BAG2	PSMD6
PLCG1	ASAP1
PRKAB2	BAIAP2L1
ANAPC1	RPAP3
KLK6	FGB
ELK1	ID2
CDK4	RFC4
POLD3	SUMO3
HOXB13	ELK1
SSR1	PTP4A3
APEX1	XRCC5
UBL4A	PDE12
GTF2F2	ZNF638
BCAP31	IKBKE
ANXA2	VHL
ACAT1	MCC
MED26	MED6
PDZRN3	UBE2D2
CDK2	CDC5L
ARHGEF11	NCK1
PPIB	USP21
ABCG5	NCK1
GRIN2B	CAPN1
AGO4	RPL27A
ETS2	FOS
CCND1	FBXW8
PLEKHO1	JUND
SHMT2	DEGS1
SHBG	LRP2
CLTC	BCR
UBE2L6	NAMPT
DSP	UBAC1
IRF4	TRAF6
NSF	STX7
SNRNP70	MYC
FSTL1	TGFB1
CCNE1	CCT2
CLN3	GEMIN4
SLX4IP	RNF20
RUVBL1	NTPCR
PINX1	ST13
EIF6	FSCN1
HNRNPH1	CELF1
SUDS3	ARID4B
CBLB	CD33
CHRM3	NALCN
ING2	SAP30
SEPT2	SEPT8
MED9	POLR2B
COPS6	KCTD3
FOS	ZNF622
RPL37A	RIF1
BECN1	NRBF2
RPL32	MAGEB2
ABI1	PLCG1
TADA1	TAF9
ATG10	ATG4B
KHK	ILK
TARDBP	PABPN1
MBP	RXRB
TESK1	SPRY2
PIP	USPL1
HABP2	COL4A2
MEF2D	HDAC3
HDAC4	RARA
TNFRSF1A	ARFGEF2
ATP2B2	CALCA
TLE1	SIX4
REL	DPF2
WWTR1	WNK1
MED28	SASH1
TUBA3D	REL
SMAD4	TRAP1
AKAP12	CTNNB1
GRIN2B	PIK3CA
PLCB3	EZR
SART1	RAE1
TRAF6	CYB5A
RHOC	MCC
PRADC1	DBH
TNFRSF10D	DHX9
GABARAPL2	STK4
MED28	POLR2C
SNW1	NCOA1
PDGFRB	PTPN22
RPS25	FOS
TAF10	MCM6
PRPSAP1	TNIK
STAB2	MAPK1
HOXB9	SPZ1
RPS12	USP38
ADRB2	KCNMA1
SSFA2	WNK1
PIN4	EPB41
HAX1	GRB7
EPS8L1	CD3E
EMC1	CENPH
DSTN	TNIK
GTF2H5	GTF2H4
FABP3	ITGA5
NEK6	UCK2
MXD1	KDM5A
CTSS	BGLAP
IKBKE	PLP2
RERE	VIM
MRPL14	VHL
GABARAPL2	GABARAP
MYBL2	E2F1
PPARG	MARCH6
SRRM2	DDX21
PIK3R1	KIF13A
USPL1	CKB
PPP2R1B	PPP2R2D
ITGA2	WASL
SMYD2	GSKIP
HOXA11	FOXO1
STAMBP	CHMP2A
ADAMTS4	TIMP3
UBA1	UBE2I
SNRPA	CD2BP2
BLVRA	MAPK1
POLR2H	IKBKE
NR0B2	THRA
RHOB	INSR
SDC2	EPB41L1
ABCF1	PINX1
ACTG1	HSP90AB1
CUL7	GLMN
NCSTN	NOTCH1
SRC	PRICKLE3
CDH6	CTNNB1
SH2D3A	TSG101
HIST1H1C	CENPA
PAFAH1B2	EPB41
NFYB	C1QBP
GDF6	SMAD1
MDM2	CLSTN1
CPLX2	PCBD1
FANCG	CYP2E1
ABT1	TBP
DSTN	IKBKE
EIF1B	SET
TKT	FBXO11
S1PR1	SP1
TRIM63	UBE2J1
TRAIP	TRAF5
PRKAB2	MAP3K15
CCT4	CDK9
NKX3-1	SP2
TMCC2	APOE
NPFF	NPFFR1
ARF6	PFKP
G3BP1	HDAC6
NTPCR	ZNF24
VPS51	MLH1
USP30	CLPB
PIN1	GPHN
PRPF19	TSC22D1
DLST	IKBKE
MYB	KMT2E
MMP3	CCL8
TNFRSF10D	KIF5B
FOXO3	FOXM1
HMGB1	HOXD11
RUVBL1	MEPCE
PTGER1	PTGDS
PPARG	WDR5
CASP4	COPE
CASP1	GZMB
MUC7	GALNT12
STX18	SEC22B
DLGAP3	NCK1
CTSD	IGFBP4
MDM2	RPL27A
NEDD8	CUL5
RPS6KC1	ETS1
PTGS2	COPS3
BAP1	EIF4EBP3
FBXO7	CCND3
CD2AP	WTIP
PPIG	POLR2A
TPT1	EPB41
ATP5I	AGO4
RIDA	FTSJ1
POLR2J	ELAVL1
RAB6B	RABGAP1
INPP5K	DCD
TELO2	ATR
SORT1	SLC2A4
NUDC	LXN
MEFV	CASP5
CASP8	NUCB2
CD2BP2	KHDRBS1
HNRNPD	LDHAL6B
NDEL1	VCL
PHB2	TSC22D1
EIF4G1	MCC
EGFR	STUB1
SENP3	PARP1
MDM2	NEFM
CDC37	CDK2
PSMA3	FTSJ1
POLM	UBE2C
FHL2	SMURF2
RGS7	PLCG1
KCNJ10	KCNJ16
ACTG1	RBX1
NFKBIB	CLTC
ANP32B	SMAD2
DCUN1D1	MCC
CRKL	STAT5B
ZXDA	CIITA
BARD1	POLR1A
MED6	MED12
CALR	IL7R
RPL3	MAGEB2
CD3EAP	SSRP1
GRB14	DAPK3
RLF	ZNF24
ANAPC2	LYAR
CTBP2	ZEB2
NUDT21	TRAF6
DDX5	SRRM1
RND2	VPS4A
ITGB3	SYK
RPS3A	PSMD6
TUBB	DPYSL2
EIF1B	MRPL43
CHUK	MTOR
CSF2RB	BCR
USP44	CETN2
OTUD1	RAD23A
ANAPC1	ANAPC2
CCDC106	RIF1
PTPRG	CDH2
PDIA2	ABL1
LCK	LIME1
SPEN	NCK1
NFKB1	JUN
PCNT	DYNC1LI1
CIAO1	IPO4
HSPD1	IKBKB
EIF1B	EWSR1
HIST1H2AC	AIRE
PIK3R1	CAST
RANBP9	GID8
HNF1B	PCBD1
EEF1D	TRAF6
CALML3	USP1
ACTG1	TRAF2
USP39	MRM3
EXOSC2	EXOSC8
NPPB	HDAC4
IKBKAP	PRDX1
LMO1	SNTA1
DUSP26	KIF3A
HOXB1	PKNOX2
ARID2	KHDRBS2
SLC24A1	ABL1
PIN1	FTSJ1
UQCC2	VHL
TTI1	PTP4A3
YWHAB	CTTN
POLR2J	POLR2B
POLR3H	RAE1
ASB16	FYN
UBE2E3	CEP192
CD2BP2	SF3B4
RBX1	FBXO2
XPO1	CLN3
IKBKE	NCBP2
PFKP	MAX
TNFRSF10D	IMPDH2
SMPD3	RIF1
EIF4B	ALK
ALK	MEP1B
TPH2	YWHAE
ROCK2	RHOA
TAF10	PHF21A
TFE3	MARS
EIF1B	PAICS
GABARAPL2	P4HB
ERBB2	PTPRG
EIF6	RCC2
GABRB1	C1QBP
PKD2L1	TNNI2
KIF5B	BCAR3
HSPA4	ENDOG
KIF5B	PLEKHM2
HOXC8	MSX1
AHSA1	NEK6
SALL2	NGFR
TRAF6	SLC16A1
EIF4ENIF1	SPAG5
POLD1	ATR
SMAD2	TNRC6B
EFS	ABL1
SULT1E1	RIF1
SLX1B	GEMIN4
SMAD1	COL4A1
USP20	PLK1
EIF6	CBR1
UBE2W	SNURF
RAE1	CS
ADAMTS13	F8
GMNN	HOXD10
GBAS	NPEPPS
ILK	NUP205
WRAP73	MYH11
ABL1	KIFC2
SLC9A3R1	PLCB3
IL27RA	JAK1
SEPN1	SRC
RGPD6	RXRB
PTP4A2	MLH1
IKBKE	PABPC4
USP1	ATAD5
MC2R	MRAP2
MLLT1	ELL
POU2AF1	GATA2
SYK	HDAC3
HIST2H2AC	DNMT3L
MANF	IKBKE
DYRK1B	HNF1A
MME	EDN2
PTPRC	MET
NEK8	ABL1
PIGM	PIGX
PXN	PTPRZ1
YBX1	MEPCE
GLOD4	IKBKE
EIF1B	ANXA2
PDPK1	PPP2R2B
HSPA8	NFKBIA
CDC37	CDK7
GSPT1	TRAF6
CHRNA4	CRELD2
ZBTB3	GATA4
AP1S1	AP1S2
POLR2D	XRCC5
TAF3	SMAD2
PTCD3	H2AFX
SOS2	PIK3R1
ZSCAN1	TIMELESS
RPL32	RTCA
TRAF6	MRPL13
ETHE1	HDAC1
TAF1D	PPAN
EIF1B	SEC11A
XPOT	XPO7
MED28	MED6
PDCD5	MCC
CSTF3	IKBKE
CASP3	GZMM
UBASH3B	HDAC1
ATP1A4	PTP4A3
NFKB1	DST
WDR77	UBE2F
MED1	PARP1
SIN3A	SMARCA5
MLLT1	CHD1
SNRPD3	CDC5L
EIF1B	PSMB3
PNN	FOS
THOC7	TSG101
PPP6R1	ANKRD52
RAB27B	UNC13D
ZSCAN21	SCAND1
FDFT1	C1orf168
FTSJ1	PPP2R2B
BRMS1L	RBBP7
BECN1	TP63
S1PR4	GNA13
CAV1	HSPA5
SRRM2	RBM7
CETP	APOA1
RPS6KB1	SYK
MSH2	NBN
MAPK8	AKT2
KAT2A	CTNNB1
ERCC3	RAD23B
NFKBIE	PPP6R3
PATJ	PARD6A
FYN	SEMA7A
ALK	JAK2
PDCD6IP	VPS4A
MED4	MED25
INTS5	POLR2G
RPS6KA1	CSDC2
ANAPC4	CDH1
SERPINF2	SERPINB12
SOCS6	TUBD1
GABARAP	SF3A1
AXIN1	TUBG1
PFN1	RIF1
RUVBL2	PRKAB1
TRDMT1	RIF1
MYB	CLTC
DDX18	PINX1
MYO1A	CNN1
NUP43	NUP133
FHL1	MCC
PRMT1	TRAF6
SOX1	CTNNB1
PEX11G	FIS1
WRAP73	RD3L
SNF8	POLR2A
SRP14	IKBKE
TBP	GTF2H4
MED10	MED11
IL7R	ALB
ALDOC	ATP6V1E1
CDH9	CDH6
SRC	SHANK3
EP300	MTF1
IKBKE	GLO1
NHP2	LYAR
GNB2	IKBKE
MTA2	CHD4
SSH1	YWHAB
GAS2	ACTA1
HIST2H2AB	EP300
TAF13	PARP1
NCOA2	SMARCE1
TRAF1	UBB
GABRG2	PRKCB
TNFRSF14	ATXN10
MED21	MED12
ETF1	PAN3
POLA2	RAE1
IKBKE	GARS
FAN1	RFC3
C3	ITGB2
TAF10	ELAVL1
ATG16L1	GABARAPL1
TNFRSF10D	SEPHS1
HIST1H3J	GATAD2A
HSPA4	VCP
RRM1	IKBKE
NDEL1	PXN
RALA	RAP2B
AIFM1	UBASH3A
TRAF6	HDAC1
EIF1B	GAPDH
NME2	SSB
DHX36	TLR1
SRRM2	RUVBL2
KLHDC10	USP7
LIMD1	TRAF6
ILK	KCTD5
JOSD1	TIMM8A
UBE2I	MAP3K1
SRC	STAT5B
SOX8	JUN
RHEB	BNIP3L
HDAC2	CBX7
LAMA4	RIF1
TAF10	SKIV2L2
S100A4	MYH4
PSMD4	CKM
ABL1	TRIM39
SRC	CFL1
ACTB	MYO1G
IKBKE	ATP5F1
COX5A	VHL
ADORA2A	USP4
TNFRSF1A	MYL6
RPAP1	POLR2C
SLC3A2	ARF6
VHL	HPRT1
TRAF2	UBB
ROCK1	CDC34
DIMT1	MAGED1
HDAC4	RFX5
SLC25A12	JUND
SVIP	VCP
RUVBL2	YEATS4
FHL5	ZNF446
MT-CO2	PINX1
SQSTM1	GBAS
NCF1	WBP11
MAGI2	DLL1
XRCC6	SMPD3
NBN	XRCC4
PREPL	NR4A1
ACTB	LGALS13
YY1	HDAC1
CDH7	CDH12
NCK1	SHANK3
WWC1	EXOC1
NMT1	ANXA13
CSMD2	FYN
EPS15	FYN
MYL6	IKBKE
TUBA1A	LGALS2
NFKB2	IKBKE
IRS2	BCL2
SRRM1	SF3B2
SERPINA3	HOXB1
CEBPZ	PCBD1
STUB1	BAG2
TOB1	CTNNB1
ACTA1	FHOD1
PNMA1	PARD6A
AP1AR	RB1
RPL26	LYAR
RAD23B	PSMD6
RUVBL1	ACTG1
RAX2	CRX
FKBP2	ARFGEF2
POLN	FANCI
C6orf15	SYT1
ALK	VAV3
OSTM1	GPSM1
WASL	PTPN2
DDX5	KHDRBS2
GADD45A	HIST1H1A
ASAP1	ABL1
IGHG1	IGLC1
INVS	PINX1
IGF1R	JAK2
LHPP	TNFRSF14
ATG7	CLN3
PTPRO	CTNNB1
HIST1H3J	HNF1B
HIST2H3D	DNTTIP2
TEK	PTPRO
MAGI2	AMOTL1
MAP3K10	HGS
TBCA	MCC
HSPA4	TOX4
SOS1	SRRM1
GRIN2D	CTNNB1
CFD	HDHD2
VOPP1	SNAPIN
CENPO	CEP170P1
DLG1	GNG13
SOCS3	CSNK1E
PLSCR1	EXD3
XRCC5	GZMB
RALBP1	HSF1
ACTN1	NCOA1
SMYD2	HNRNPL
HDAC1	CEBPB
TRMT112	MCC
KBTBD7	IQGAP1
WRAP73	PCBP1
TNFRSF9	TNFRSF4
PTPRK	CDH2
ERC2	UNC13A
VHL	P4HB
PAFAH1B1	MAP1B
EIF4H	MCC
ZIC2	PRKDC
TNFRSF1B	UBB
TNIK	GLRX3
SLX1B	SLX4IP
POLR2C	INTS1
NCOA2	EID1
EIF3H	HSP90AB1
CTNNAL1	ARHGEF1
GRIN2D	CDH2
SS18L1	AATF
SNRPN	GIGYF2
PCNT	MBD3
CCT4	IGBP1
HSPA4	TTI1
MYH9	HSP90AB1
MYB	BEX3
NFKBIA	NKIRAS2
SKA3	SKA1
KMT2D	E2F2
TRIM63	UXT
TRAF3IP1	KANSL1
CSNK2A1	NFKBIA
ING1	CTRL
IRF2BP1	PCBD2
UBA2	PCBD1
ACTA1	VIM
GHR	IRS1
ASCL2	KMT2C
FES	ABI1
CPNE4	UBE2O
RPAP1	SRP72
PCBD1	DIP2C
GSK3B	FUS
GABARAPL2	EPPK1
KLF13	PCBD1
REL	CDK2
THOP1	AGTR1
RIN3	RAB5C
MYBL2	ZBTB9
TADA1	TAF10
GRIN2D	NANOS1
CASP3	CDC27
RNF185	SGTA
NPTX1	PLXNA1
ZBP1	RIPK3
SCHIP1	USP11
RPAP3	RGPD1
F2	ST13
POLR3A	GTF2B
TJP1	MAGI3
RAE1	WDR75
FOS	TPR
ECM1	FBN2
ZNF639	WDR48
TGM2	NME1
ZBTB32	HOXD4
EIF3A	IKBKE
NR0B2	SP2
DYNLL1	EPB41
PDK1	EPAS1
POLR2F	MED10
GABARAP	ATG16L1
PLCG1	ASAP2
NTS	MEP1A
H2AFX	ATR
YBX1	PPM1G
HELLS	HDAC1
GRAP2	PTPN23
POLR2C	MED9
HES4	LRRIQ1
RIDA	TRAF6
SASH1	NCK1
CDC16	ANAPC1
POLR2C	CTR9
TBR1	TSPYL2
RRP1B	PARP1
ATP5O	TRAF6
XPO1	EZH2
PRDX3	MUC7
RAB7A	RAB22A
BACH1	XPO1
RHOC	PINX1
SOCS7	ABI1
H2AFX	XRCC1
WDR82	SETD1B
KDM6A	SIX4
N4BP1	SUMO1
UQCC2	IKBKE
EEF1D	RPL21
KAT2B	HIST3H3
LZTR1	MED16
HSPE1	VHL
IRS1	PRKCG
VIMP	NPLOC4
NRP1	PLXND1
PIK3R1	PHACTR2
NFKBIE	HSPA9
POLR3D	POLR3B
ABL1	PRX
SHQ1	WDR48
PPP4C	SRRM2
SLIRP	TRAF6
DLX5	MSX1
TRIM28	PARP1
SRC	ID4
GTF2F1	MEPCE
TRIM29	PRICKLE3
MAP2K7	WDR62
CAPZA1	NEB
RAB2A	MCC
CDKN1A	GAPDH
STRAP	TNIK
AGO4	RPS18
AKT2	CLIP3
UBA3	RAD23A
TIMM50	NFKBIA
NOTCH3	MAML2
MMP9	LGALS3
SOCS7	PIK3R1
MED28	MED21
TBCA	TRAF6
TBK1	PPP6R1
HDAC2	H2AFY2
ARF6	EIF3G
VASN	PSEN1
PIK3R1	PPFIA3
ABL1	CCKBR
TAF9B	TAF10
NCOR1	ACTN2
TAF10	SNAPC4
PSMC2	IKBKE
SPTAN1	YWHAB
HSPA6	RPAP3
KLHL22	COPS5
PFKM	MCC
SCHIP1	HERC1
ASF1B	HCFC1
GTF2B	SAP25
MCMBP	TECPR1
GNAQ	BDKRB1
KRR1	USP33
EGFR	OAZ1
CHD6	AIRE
RAB5C	EPB41
LRRC59	FTSJ1
TRIM28	PPP1CB
CTNNA1	CDH24
PPP2R2D	MLH1
GABRG2	ZDHHC3
VIM	RIF1
SARS	UBA5
BTBD1	SUMO1
MCM7	PTP4A3
BAZ1B	ERCC6
COL7A1	LAMA1
RIPK2	PCMT1
AGO2	EZH2
USP20	UCHL3
PIK3R1	SHANK2
ERP29	IKBKE
TRAF6	BAG2
PDIA3	ERP27
NFKBIE	TUBA3D
RPS3	IKBKB
KAT2B	CDK2
PLCG1	CAST
MPP6	EXOSC8
ZNF467	STAT4
SERP1	ASNA1
FTSJ1	RPS9
APOL5	SRC
DDX50	PINX1
PDCD1	PTPN11
OTUB1	IKBKE
BSND	ARL3
AKT3	PHLPP2
AFG3L2	CLN3
PSMB3	TRAF6
AMFR	CYP3A4
TRMT112	EPB41
TFE3	PPP2CB
DOCK1	ANKRD28
KPNB1	NRIP1
SLC9A3R1	PHLPP2
BRD1	H2AFX
NFKB1	C1orf52
WIPF1	FYN
TRAF6	RPS9
ZBTB3	PROX1
RPAP1	ANAPC1
PAGR1	KMT2C
TRIM25	ZNF24
SPG7	ELF3
UBQLN4	RNF185
KLK6	COL4A1
SGK1	MYH1
ATG4C	PSMC5
POLR1E	RB1CC1
EIF3A	UBA5
PIK3R4	MAP1LC3C
ESCO1	HDAC1
SMC3	MCC
USP39	DHX38
IL7R	APRT
CCDC58	IKBKE
SLC22A11	PDZK1
CNTN2	CDK2
RIDA	TRIB3
TNFRSF14	DNAJA1
RBL2	RB1
PTPRH	LCK
NCK1	FANCA
HDAC2	RUNX3
PTPRR	CDH2
CNOT8	PUM1
RCC1	TNIK
INO80	TFPT
PPP2R5A	SGO2
EP300	PAX5
STAMBPL1	RNF11
C19orf70	TSC22D1
PRKCD	GAP43
CDC42	SH2D1A
GBP1	FNTB
ETS1	SV2A
RNF144A	E2F1
EIF6	MAGOH
SRC	EPB41L3
ZNRF2	UBE2D2
EP300	DEK
COPS5	CUL3
VASN	NCSTN
GJA1	PRKCG
GSK3B	TRIM29
CLU	NR4A1
NUP160	NUP107
ITGB3	PTPRZ1
MKI67	ABL1
PDCD10	FGFR1OP2
TFCP2	LIMCH1
TRIM27	MED21
CHFR	TPT1
AKAP1	USP7
HDAC2	MBD3L1
PFN1	NCK1
CARM1	FLII
ATP5O	EIF6
SIAH2	EGLN1
SMNDC1	NINL
HDAC4	GNB1
ATP6V1E1	MCC
NUP107	TPR
TADA1	USP22
MED30	PCBD2
TEC	PTPRC
RASSF3	RASSF4
RHOG	ELMOD2
CENPB	NR4A1
OBFC1	MED6
ARF6	IMMT
KLHL23	USP22
EIF6	NUDT5
CCDC6	USP7
RPS17	UBE2D2
MYCBP	VHL
GSK3B	POLR2B
ERBB2	PTPN3
CHMP2A	PCBD1
N4BP2	KDM6A
PAX8	NCL
EEF1D	MCC
G3BP1	TMA16
PIK3R1	DAG1
ABCE1	EIF3H
TRAF6	ATIC
PHYH	PTH2R
HDAC2	HOXA11
NCF4	MLH1
FYN	PKD1
USP39	TXNL4A
FANCE	FANCM
IGF2BP2	MEPCE
PIAS4	PIAS1
SNX9	ATRAID
IKBKE	DDX21
SNX12	NCK1
SLX1B	ANXA1
GABARAP	ATG2A
ATF2	CITED1
HIST2H2BE	GATAD2B
HSPA4L	PHLDA1
TNFRSF10D	CSDE1
GATA6	SP1
AP1S1	IKBKE
EIF6	UBE2I
ACTA1	XPO6
MEPCE	SNRPD3
RRAS	ZHX2
GTF3C3	DEDD
LMO4	CTBP1
EMC8	TSC22D1
NCOR1	FTH1
WDR6	STK11
EMD	NMI
VHL	RPL29
ERCC4	SPTA1
MDK	NID2
KRT18	RPS6KA3
YEATS4	CEP162
PTGES3	AGO4
SLC25A10	CLN3
COPS5	DDB1
NPY5R	PYY
SHB	SLC39A1
SUFU	PIAS1
USP39	MEPCE
SEPT4	RB1
GOT1	EGFR
CAD	TRAPPC3
KLK6	COL4A6
AP1M2	GAK
MDC1	RAD50
SRRM2	CALR3
TTI1	MTOR
GGA3	TGOLN2
EIF3I	TRAF6
ATP5O	EPB41
MYBL2	LZTR1
EXOC2	EXOC1
SS18L1	PCGF6
UBL4A	CDK9
PALB2	MORF4L2
S100A4	S100P
NSMAF	GABARAPL2
ARFGEF2	ERAP1
FYN	NCKIPSD
POLR3A	RPAP3
WDR48	CSNK2A2
PFDN6	SPATA2
NGFR	TRAF5
INTS5	INTS1
GRIN2B	SYNGAP1
PNP	RIF1
EIF1B	CDC37
FZD3	GIPC2
SGK1	DDX6
SMAD2	SUPT6H
TRAF6	CACYBP
DPYSL5	DPYS
SPEN	PLCG1
MARK4	PARD6G
SET	NME2
CCT5	CDK9
SMAD2	POLR3D
LONP1	GBAS
PPP4C	DYNC1H1
MMP3	CCL2
